date,price,demand,1_lag_pred,fsa,avg_cloudCover,avg_daytime,avg_dewPoint,avg_feelslikemax,avg_feelslikemin,avg_humidity,avg_moonPhase,avg_precipIntensity,avg_precipProbability,avg_pressure,avg_tempmax,avg_tempmin,avg_uvIndex,avg_visibility,avg_windBearing,avg_windGust,avg_windSpeed,avg_temp
2020-11-03,18.9325,366834,20.824583333333333,1,34.62410714285713,10.198174603174602,45.1639880952381,55.91577380952379,40.70773809523809,86.45386904761908,0.32000000000000023,5.35714285714286e-05,4.761904761904762,1026.9068452380968,55.91577380952379,44.480654761904795,1.9107142857142856,5.788392857142857,93.76220238095242,13.473809523809528,11.102678571428571,5.7175595238094985
2020-11-04,0.3858333333333333,341842,7.1691666666666665,1,77.70238095238088,10.15441137566137,45.8264880952381,53.114880952380965,42.11964285714289,94.14791666666667,0.3699999999999989,0.0006904761904761909,44.047619047619044,1025.367559523811,53.11964285714287,44.59434523809529,1.2916666666666667,1.6377976190476196,179.963392857143,12.512797619047614,9.44404761904762,4.262648809523789
2020-11-05,3.6533333333333338,339993,6.268750000000001,1,58.51696428571431,10.11106316137566,48.56011904761905,65.39910714285716,41.67470238095238,80.5068452380953,0.4200000000000013,0.002880952380952382,46.42857142857143,1019.5107142857146,65.43363095238097,46.07500000000003,2.2261904761904763,6.2476190476190485,121.28511904761902,23.61190476190476,13.135119047619055,9.679315476190467
2020-11-06,3.145,332839,8.6925,1,37.12857142857142,10.068124999999997,52.183035714285715,72.71547619047617,56.60654761904764,66.6360119047619,0.4500000000000014,0.0017261904761904766,3.8690476190476186,1011.1767857142844,72.76369047619045,56.68750000000002,1.8392857142857144,10.975000000000005,169.26904761904754,32.246130952380966,19.76994047619048,8.038095238095213
2020-11-07,2.14125,310723,4.770833333333333,1,51.91875000000001,10.02561342592592,45.05863095238097,65.7315476190476,52.58630952380955,61.41101190476193,0.4799999999999998,0.08908630952380955,96.7261904761905,1013.7092261904767,65.77648809523808,52.926488095238106,2.773809523809524,11.146726190476189,228.1357142857144,29.394642857142863,17.29404761904762,6.4249999999999865
2020-11-08,5.545833333333333,305231,7.122500000000001,1,9.980952380952372,9.983549933862427,32.65208333333334,55.57797619047623,35.21666666666671,52.27529761904764,0.4899999999999994,0.0003095238095238096,0.5952380952380952,1025.8622023809523,55.615178571428615,41.373511904761905,2.238095238095238,11.692559523809528,284.1080357142857,29.46577380952382,23.03541666666667,7.120833333333355
2020-11-09,4.449583333333334,330562,9.558749999999998,1,15.351488095238132,9.941969246031752,30.27529761904761,44.992261904761904,32.777678571428545,63.12708333333329,0.5,0.00028571428571428574,1.1904761904761905,1039.2136904761896,48.42380952380952,39.257142857142846,1.9404761904761905,11.246428571428604,45.02529761904761,21.207142857142863,12.892857142857153,4.583333333333336
2020-11-10,1.385,333716,4.774166666666667,1,13.058333333333314,9.900856481481478,32.23333333333332,53.07142857142855,31.77916666666667,60.021428571428594,0.5100000000000008,0.0010833333333333333,1.1904761904761905,1030.8428571428594,53.12678571428571,39.53154761904764,2.196428571428572,11.525000000000034,99.62916666666663,23.917857142857184,15.254166666666668,6.797619047619033
2020-11-11,5.1812499999999995,336034,6.04695652173913,1,26.832142857142852,9.860274470899471,39.348214285714256,63.23452380952377,46.175,54.30833333333336,0.5300000000000009,0.0002916666666666667,1.1904761904761905,1019.8119047619036,63.34464285714282,47.482738095238105,2.142857142857143,12.327380952380988,211.0208333333332,25.279166666666654,15.358333333333338,7.930952380952359
2020-11-12,12.303749999999999,347012,14.539583333333335,1,72.05714285714274,9.820213293650797,49.615476190476144,57.40178571428571,52.23214285714282,82.7333333333333,0.5400000000000014,0.3559821428571431,99.40476190476191,1008.0702380952364,57.538690476190474,52.64642857142853,1.011904761904762,7.58630952380952,93.089880952381,20.3964285714286,14.81488095238096,2.4461309523809724
2020-11-13,30.205416666666675,358946,16.445833333333333,1,87.61904761904755,9.780732473544973,37.080952380952375,53.31607142857143,29.87440476190476,74.99821428571428,0.5799999999999986,0.03039880952380952,100.0,1007.3351190476184,53.82797619047621,37.90297619047618,1.2857142857142858,10.17202380952384,278.2529761904761,30.52321428571421,18.816071428571423,7.962500000000013
2020-11-14,10.116250000000003,333465,14.280000000000001,1,81.92678571428584,9.741823743386236,26.548214285714284,32.32083333333334,21.18511904761904,69.11309523809526,0.6200000000000011,0.008380952380952359,80.95238095238095,1017.5136904761896,39.32678571428572,31.2619047619048,1.3571428571428572,10.407142857142883,304.9904761904762,27.94404761904756,18.325595238095232,4.032440476190461
2020-11-15,1.6270833333333334,333600,2.5408333333333335,1,76.44642857142863,9.703508597883594,20.734523809523814,35.67083333333333,21.982738095238126,57.10297619047618,0.6599999999999976,0.00042261904761904765,1.1904761904761905,1028.2654761904746,38.65952380952383,31.035119047619013,1.9047619047619049,11.146428571428604,297.9648809523812,23.99047619047614,12.620238095238092,3.81220238095241
2020-11-16,6.540416666666666,360726,7.69,1,92.338095238095,9.665798611111118,25.15059523809525,28.61309523809525,20.083928571428572,72.79523809523809,0.7000000000000021,0.3092202380952382,98.8095238095238,1027.2880952380935,35.85952380952383,30.826785714285727,1.5773809523809523,9.199404761904768,63.77976190476193,32.088690476190536,21.939285714285713,2.516369047619051
2020-11-17,6.555000000000001,373726,10.221249999999998,1,93.26249999999985,9.628738425925926,28.36428571428573,30.644047619047626,21.31547619047619,86.33809523809525,0.75,0.5503095238095242,98.8095238095238,1014.5005952380948,34.960119047619024,30.11726190476192,0.6904761904761905,7.033928571428557,317.69226190476195,23.03630952380957,13.0827380952381,2.4214285714285513
2020-11-18,54.752916666666685,386958,18.819166666666668,1,80.18273809523797,9.592367724867724,23.951785714285702,26.953571428571433,16.7172619047619,72.91726190476193,0.7999999999999985,0.006101190476190475,63.69047619047619,1013.9904761904761,35.069642857142824,28.723214285714306,0.8452380952380952,10.15357142857144,280.04940476190467,31.676785714285717,19.800000000000008,3.173214285714259
